0.13670,0.89464,p
0.17935,0.42892,n
0.85691,0.05330,p
0.26221,0.40164,n
0.52299,0.34082,n
0.18677,0.42872,p
0.02990,0.15575,p
0.06961,0.55727,n
0.14647,0.30275,p
0.24790,0.52242,n
0.15074,0.67570,p
0.13202,0.62815,n
0.11108,0.63350,p
0.16671,0.45083,n
0.34064,0.49299,p
0.81851,0.31316,p
0.09982,0.43432,n
0.75615,0.80726,p
0.05768,0.53787,n
0.75067,0.07888,p
0.68413,0.33434,p
0.01704,0.58420,p
0.81991,0.60723,p
0.23646,0.55761,n
0.22984,0.49006,n
0.81800,0.65176,p
0.31578,0.65035,p
0.83404,0.97067,p
0.64325,0.57278,p
0.22688,0.49957,n
0.04596,0.04406,p
0.15631,0.57533,n
0.63028,0.23962,p
0.20064,0.17043,p
0.12028,0.52407,n
0.96354,0.48821,p
0.23446,0.52083,n
0.11782,0.44457,p
0.48885,0.22856,p
0.20468,0.50719,n
0.24024,0.44261,n
0.76289,0.32557,p
0.31909,0.45778,n
0.23934,0.51712,n
0.15366,0.63127,p
0.36665,0.54218,p
0.88466,0.76246,p
0.10781,0.46141,n
0.16300,0.44626,n
0.25692,0.38834,n
0.20671,0.68345,p
0.22217,0.58090,n
0.12405,0.38025,n
0.13288,0.43374,n
0.57305,0.73589,p
0.21255,0.81160,p
0.29363,0.55950,n
0.13053,0.56261,n
0.28708,0.55711,n
0.55498,0.75810,p
0.88551,0.26722,n
0.78399,0.91696,p
0.13877,0.47576,n
0.20537,0.01532,p
0.38267,0.42669,p
0.91422,0.53111,p
0.27027,0.62853,n
0.31712,0.51070,n
0.31632,0.43587,n
0.07267,0.42972,p
0.79187,0.24503,p
0.15117,0.38719,n
0.08917,0.46348,n
0.60220,0.43648,p
0.50953,0.68986,p
0.18608,0.56416,n
0.09051,0.15445,p
0.20143,0.41524,n
0.00502,0.62947,p
0.27921,0.51388,n
0.10088,0.43051,p
0.19515,0.64910,n
0.02343,0.19579,p
0.36706,0.95672,p
0.48419,0.18137,p
0.53470,0.71332,p
0.16184,0.70921,p
0.47850,0.57245,p
0.29768,0.51836,n
0.06838,0.87993,p
0.16219,0.48563,n
0.07011,0.65780,p
0.50848,0.30586,p
0.89690,0.15510,p
0.26898,0.56526,n
0.37953,0.51910,p
0.00991,0.93475,p
0.21216,0.10105,p
0.78856,0.11700,p
0.26307,0.51688,n
0.20703,0.58922,n
0.13323,0.07794,p
0.23948,0.37229,n
0.92401,0.65440,n
0.14470,0.24628,p
0.26068,0.15301,p
0.08683,0.57110,n
0.46375,0.33855,n
0.81534,0.03284,p
0.27066,0.51467,n
0.06645,0.51642,n
0.31210,0.66897,p
0.18598,0.56792,n
0.17968,0.55613,n
0.17567,0.75347,p
0.81432,0.23249,n
0.96150,0.81252,p
0.98222,0.59684,p
0.16714,0.42382,n
0.26362,0.75657,p
0.30354,0.58504,p
0.12528,0.53046,p
0.30648,0.54057,n
0.10394,0.47978,n
0.07200,0.50895,n
0.22792,0.43162,n
0.16986,0.35803,n
0.29165,0.43657,n
0.47647,0.51467,p
0.07529,0.12488,p
0.18466,0.49602,n
0.92622,0.26184,p
0.22796,0.37334,n
0.26952,0.38124,n
0.11103,0.87005,p
0.10910,0.41687,n
0.25682,0.41501,n
0.06522,0.50026,n
0.27262,0.37571,n
0.31640,0.59024,n
0.50673,0.71876,n
0.30570,0.83558,p
0.59537,0.30046,p
0.19187,0.35213,p
0.76269,0.89513,p
0.23016,0.56979,n
0.14704,0.41185,p
0.13065,0.14395,p
0.34139,0.33545,p
0.54299,0.22960,p
0.18952,0.52849,n
0.74986,0.09542,p
0.21168,0.50049,n
0.36562,0.80689,p
0.10220,0.49743,n
0.52541,0.20572,p
0.10573,0.59843,n
0.47622,0.56504,p
0.15022,0.50531,n
0.89635,0.69445,p
0.09632,0.45875,p
0.27937,0.44215,n
0.60293,0.68841,p
0.14593,0.49431,n
0.92621,0.11392,p
0.76905,0.38812,p
0.58474,0.08679,n
0.26399,0.61839,n
0.20090,0.37713,n
0.91293,0.02113,p
0.39869,0.74521,p
0.46242,0.18174,p
0.20743,0.57205,n
0.15342,0.44444,n
0.19801,0.52797,n
0.33048,0.43659,n
0.20245,0.43726,n
0.81598,0.26941,p
0.14053,0.55333,n
0.18739,0.50762,n
0.17653,0.92050,p
0.21438,0.55842,n
0.15019,0.47350,n
0.27162,0.59787,n
0.13792,0.56990,n
0.58326,0.65101,p
0.16388,0.49297,n
0.19644,0.62270,n
0.67079,0.99862,p
0.16195,0.44061,n
0.75359,0.04673,p
0.92153,0.29129,p
0.29410,0.43028,n
0.63777,0.17932,n
0.99409,0.91708,p
0.63014,0.21717,p
0.06918,0.45912,n
0.07397,0.52582,n
0.66824,0.64543,p
0.28178,0.57532,n
0.09830,0.42041,n
0.11139,0.45730,n
0.35281,0.86241,p
0.28581,0.59787,n
0.07602,0.42939,n
0.43576,0.80102,p
0.00623,0.54415,p
0.18400,0.35694,n
0.05936,0.21412,p
0.33571,0.83180,n
0.11066,0.38922,n
0.40092,0.70972,p
0.75921,0.39455,p
0.28732,0.70006,p
0.99306,0.53588,p
0.47461,0.50150,p
0.06796,0.50751,n
0.64967,0.11950,p
0.53025,0.72972,p
0.18790,0.40851,n
0.46458,0.79904,p
0.82851,0.56615,p
0.17373,0.53508,n
0.30081,0.40727,n
0.31008,0.14215,p
0.95380,0.71471,p
0.12721,0.37180,p
0.13305,0.37671,n
0.25441,0.76349,p
0.36506,0.28655,p
0.23989,0.40856,n
0.07582,0.95472,p
0.78941,0.87942,p
0.16177,0.36802,n
0.26265,0.50884,n
0.19693,0.61648,n
0.26328,0.82929,p
0.33222,0.51297,n
0.07113,0.96988,p
0.27986,0.49900,n
0.24335,0.41831,n
0.22626,0.53156,n
0.19159,0.41614,n
0.15212,0.48789,n
0.31598,0.02324,p
0.72312,0.93944,p
0.18070,0.46589,n
0.82186,0.91148,p
0.62539,0.92597,n
0.66510,0.58641,p
0.58047,0.84735,p
0.26899,0.46355,n
0.27137,0.75394,p
0.16528,0.51666,n
0.12994,0.50787,n
0.77638,0.07004,p
0.24010,0.47026,n
0.13283,0.37370,n
0.27628,0.84257,p
0.14170,0.52284,n
0.29127,0.11153,p
0.25707,0.63864,n
0.16172,0.38874,n
0.55192,0.88582,p
0.26845,0.55049,n
0.17548,0.40255,n
0.64453,0.09661,p
0.55776,0.22990,p
0.32307,0.41880,n
0.16361,0.53320,n
0.17370,0.52575,n
0.17993,0.64665,n
0.73477,0.61626,p
0.82462,0.50215,p
0.21775,0.56294,n
0.80677,0.83443,p
0.13595,0.79871,p
0.05359,0.95618,p
0.32199,0.42284,n
0.05811,0.46667,p
0.09981,0.56085,n
0.22696,0.39079,n
0.06856,0.81305,p
0.36527,0.02139,p
0.24231,0.40010,n
0.69665,0.63546,p
0.03469,0.32671,p
0.18508,0.64528,p
0.52437,0.38932,p
0.22044,0.55241,n
0.05888,0.25586,p
0.96918,0.53693,p
0.22072,0.35178,p
0.86170,0.52524,p
0.88632,0.45297,p
0.27847,0.50460,n
0.25320,0.41530,p
0.57684,0.80868,p
0.99526,0.24848,p
0.22104,0.35481,n
0.89645,0.37000,p
0.38321,0.19944,p
0.66245,0.08633,p
0.78707,0.68701,p
0.51690,0.66543,p
0.70421,0.02846,p
0.25128,0.56833,n
0.05637,0.51664,n
0.21251,0.36682,n
0.23962,0.64053,n
0.14263,0.43970,n
0.15331,0.45920,n
0.16871,0.46699,n
0.10016,0.46392,n
0.29501,0.59858,n
0.41087,0.63009,p
0.22054,0.96875,p
0.97102,0.14044,p
0.32484,0.55843,p
0.51066,0.26187,p
0.02495,0.78712,p
0.62421,0.29508,p
0.43853,0.99523,p
0.15826,0.35624,n
0.06436,0.46557,p
0.25225,0.21160,p
0.05950,0.92389,p
0.01818,0.57841,n
0.70381,0.38185,p
0.08159,0.50020,n
0.47012,0.40231,p
0.54597,0.24882,p
0.13429,0.37181,n
0.50983,0.53230,p
0.16491,0.58263,n
0.45871,0.78110,p
0.21920,0.62248,n
0.80831,0.38446,p
0.19403,0.45130,n
0.25085,0.45593,n
0.03892,0.21947,p
0.24232,0.58194,n
0.11920,0.20441,p
0.08733,0.56211,n
0.72302,0.30213,p
0.12084,0.46454,n
0.32335,0.43212,n
0.18842,0.55573,n
0.93815,0.20422,p
0.81922,0.63640,p
0.59005,0.28223,p
0.14041,0.59107,n
0.25509,0.37972,p
0.67176,0.46345,n
0.77016,0.34539,p
0.17005,0.35970,n
0.45342,0.14415,p
0.11932,0.41473,n
0.16888,0.59305,n
0.97135,0.40072,p
0.17379,0.51588,n
0.28082,0.70775,p
0.18219,0.35257,n
0.84125,0.92690,p
0.28727,0.52151,n
0.31453,0.44174,n
0.82939,0.57316,p
0.22245,0.77359,p
0.45076,0.38435,p
0.32886,0.56523,n
0.25015,0.38723,n
0.85829,0.31801,p
0.10783,0.48554,n
0.38755,0.30450,p
0.67608,0.82183,p
0.02087,0.47782,p
0.02566,0.20262,p
0.18058,0.37590,n
0.15501,0.43405,p
0.30812,0.44244,n
0.37746,0.00806,p
0.20949,0.49030,n
0.23246,0.60859,n
0.25397,0.54066,n
0.20463,0.74176,p
0.88798,0.53213,p
0.08876,0.16208,p
0.79530,0.24907,p
0.31368,0.40731,n
0.17220,0.38867,n
0.31630,0.74373,p
0.05165,0.55556,p
0.41016,0.54571,p
0.11616,0.38107,n
0.53239,0.64843,p
0.05833,0.03381,p
0.20998,0.58926,n
0.15050,0.36549,p
0.30757,0.42606,n
0.21475,0.55409,n
0.42485,0.00168,p
0.90804,0.84864,p
0.30339,0.72570,p
0.29648,0.26734,p
0.23130,0.60912,n
0.75952,0.45185,p
0.67243,0.21801,n
0.13871,0.53443,n
0.27511,0.53986,n
0.18580,0.45801,n
0.12926,0.44407,n
0.74637,0.77284,p
0.17292,0.50967,n
0.16126,0.57988,n
0.56602,0.71468,p
0.69105,0.20729,p
0.24963,0.60710,p
0.66548,0.11012,p
0.22811,0.59401,n
0.72355,0.54639,p
0.24377,0.37874,n
0.12355,0.55347,p
0.98409,0.16914,p
0.63176,0.80261,n
0.78980,0.28671,p
0.78206,0.39113,p
0.76108,0.47134,p
0.92887,0.07449,p
0.32344,0.38141,p
0.46469,0.45155,p
0.07732,0.55334,n
0.41772,0.51138,p
0.74279,0.93896,p
0.19516,0.36956,n
0.47431,0.51381,p
0.15253,0.48368,n
0.32624,0.54011,n
0.15039,0.54984,n
0.20392,0.69929,p
0.23826,0.50192,n
0.72843,0.56941,p
0.79137,0.31768,p
0.18875,0.49326,n
0.44609,0.51382,p
0.18758,0.56170,n
0.12705,0.17302,p
0.25847,0.55991,n
0.16610,0.42112,n
0.90698,0.74726,p
0.42443,0.37311,p
0.13658,0.56276,p
0.62236,0.66773,p
0.13117,0.37513,n
0.48821,0.83758,p
0.28070,0.40955,n
0.09067,0.54680,n
0.20396,0.44376,n
0.13539,0.69522,n
0.44570,0.04138,p
0.14653,0.63529,n
0.18696,0.57218,n
0.30489,0.01091,p
0.28357,0.27153,p
0.73177,0.20488,p
0.20537,0.58813,n
0.27487,0.45712,n
0.04416,0.44347,n
0.84663,0.49676,n
0.19149,0.55600,n
0.08175,0.58046,n
0.31946,0.44820,n
0.19921,0.35154,n
0.51737,0.30568,p
0.22481,0.57296,n
0.28839,0.17644,p
0.19952,0.63217,n
0.10037,0.09131,p
0.12418,0.28806,p
0.80905,0.72337,p
0.04011,0.42935,p
0.64973,0.68129,p
0.12385,0.55231,n
0.24296,0.39323,n
0.77462,0.03944,p
0.33733,0.47780,n
0.42667,0.04647,p
0.40993,0.38095,p
0.24211,0.53329,n
0.22990,0.38728,n
0.19389,0.35964,n
0.17991,0.40482,n
0.23302,0.48428,n
0.51011,0.09907,p
0.26390,0.42618,n
0.32259,0.51264,n
0.30433,0.62587,p
0.22560,0.69634,p
0.72468,0.80547,p
0.12028,0.01353,p
0.12085,0.40660,n
0.30415,0.30993,p
0.05701,0.47476,n
0.73792,0.62350,p
0.09855,0.48558,n
0.71326,0.92716,p
0.18849,0.38819,n
0.33579,0.50733,n
0.19016,0.53728,n
0.59471,0.46768,p
0.92745,0.88875,p
0.14282,0.58889,n
0.29340,0.43169,n
0.08551,0.47642,n
0.45633,0.28272,p
0.08312,0.24704,p
0.86198,0.77562,p
0.18420,0.42190,n
0.13506,0.57382,p
0.17089,0.56238,n
0.27216,0.43782,n
0.16662,0.28350,n
0.37425,0.97091,p
0.32096,0.51919,n
0.25578,0.62804,n
0.07642,0.31276,p
0.22697,0.25093,p
0.28676,0.35284,p
0.68135,0.55219,p
0.18993,0.44768,n
0.38746,0.62355,p
0.50633,0.35507,p
0.36397,0.03948,p
0.22794,0.40067,n
0.74600,0.15847,p
0.87435,0.11566,p
0.89067,0.05737,p
0.19880,0.77895,p
0.32699,0.46137,n
0.21642,0.63021,n
0.21772,0.45817,n
0.79824,0.37063,p
0.73165,0.13381,p
0.10819,0.41228,n
0.26193,0.60843,n
0.02485,0.52808,p
0.29998,0.43668,n
0.27871,0.55923,p
0.51802,0.21768,p
0.65399,0.74466,p
0.96352,0.65470,p
0.40017,0.69067,p
0.08361,0.57844,n
0.57716,0.86240,p
0.24673,0.37370,n
0.17196,0.64617,n
0.28180,0.47214,n
0.99311,0.63812,n
0.24539,0.75331,p
0.08902,0.41521,n
0.54712,0.84292,p
0.28876,0.53759,n
0.59393,0.26782,p
0.25875,0.53855,n
0.22335,0.51631,n
0.08692,0.00905,n
0.24303,0.45950,n
0.22117,0.53005,n
0.20439,0.41778,n
0.77416,0.65120,p
0.44467,0.16082,p
0.15746,0.00110,p
0.22082,0.52240,n
0.05516,0.20662,p
0.13547,0.53086,n
0.67710,0.41722,p
0.34168,0.53301,n
0.43735,0.60425,p
0.93213,0.18548,p
0.29618,0.03703,p
0.19127,0.51241,n
0.22053,0.54240,n
0.09610,0.43696,n
0.26154,0.42455,n
0.21897,0.43395,p
0.13035,0.43074,p
0.10517,0.39208,n
0.36295,0.53329,p
0.24890,0.02304,p
0.17100,0.44215,n
0.06451,0.49484,n
0.77105,0.89602,p
0.15068,0.42018,n
0.81607,0.41933,p
0.62712,0.66890,n
0.30857,0.97147,p
0.88053,0.11618,p
0.08426,0.54204,n
0.22127,0.33127,p
0.67103,0.96777,p
0.48336,0.61957,p
0.10654,0.43785,n
0.26003,0.36566,n
0.14539,0.39095,n
0.19149,0.54123,n
0.17924,0.48575,n
0.19087,0.01352,p
0.20400,0.54647,n
0.67719,0.94820,p
0.16614,0.90387,p
0.19304,0.61459,n
0.88562,0.87201,p
0.82887,0.81857,p
0.59734,0.03995,p
0.92115,0.74077,p
0.20460,0.56011,n
0.31256,0.26359,n
0.22540,0.31583,p
0.24543,0.54924,n
0.17961,0.50363,n
0.35427,0.93594,p
0.23353,0.42745,p
0.23488,0.46996,n
0.25133,0.63196,n
0.14718,0.43598,n
0.12676,0.60038,n
0.20955,0.41834,n
0.07955,0.47042,n
0.29654,0.47816,n
0.09500,0.50125,n
0.10825,0.48674,n
0.85233,0.82534,p
0.24573,0.58060,n
0.25609,0.50683,n
0.16130,0.54092,n
0.19576,0.45108,n
0.23902,0.46175,n
0.14597,0.45446,n
0.73354,0.88019,p
0.06519,0.49193,n
0.28246,0.52118,n
0.09895,0.36889,p
0.42879,0.74603,p
0.07258,0.43938,n
0.07412,0.19479,p
0.30236,0.71785,p
0.45569,0.57438,p
0.22730,0.35814,n
0.25973,0.81752,p
0.26256,0.30000,p
0.59865,0.46789,p
0.22583,0.63809,n
0.55116,0.11735,p
0.10782,0.41861,n
0.98413,0.05605,p
0.29019,0.07208,p
0.21679,0.55528,n
0.74541,0.22444,p
0.47034,0.54876,p
0.88561,0.06729,p
0.59160,0.20405,p
0.69587,0.48807,p
0.69073,0.45983,p
0.23127,0.81185,p
0.28823,0.49755,n
0.62880,0.20349,p
0.39201,0.38515,p
0.00232,0.88911,p
0.22503,0.61762,n
0.16793,0.51704,n
0.72746,0.64287,p
0.06155,0.49797,n
0.00419,0.90507,p
0.58184,0.80304,p
0.13228,0.55997,n
0.24208,0.48517,n
0.06120,0.99543,p
0.53375,0.04606,p
0.09981,0.58791,n
0.27378,0.43560,n
0.27073,0.39495,n
0.18530,0.38971,n
0.30396,0.52772,n
0.12586,0.42275,n
0.09186,0.48509,n
0.82489,0.38872,n
0.93960,0.34128,p
0.56820,0.76390,p
0.52820,0.06581,p
0.31319,0.42632,n
0.08022,0.54649,p
0.98087,0.14415,p
0.05314,0.29385,p
0.20295,0.50453,n
0.15913,0.56003,n
0.22244,0.41898,n
0.86467,0.49298,p
0.38220,0.26960,p
0.27470,0.41384,n
0.20280,0.50960,n
0.22808,0.39413,n
0.22010,0.38645,n
0.15725,0.40467,n
0.26416,0.36949,n
0.19679,0.51297,n
0.23995,0.63814,n
0.14721,0.60195,n
0.15062,0.62613,n
0.23911,0.55034,p
0.19358,0.43513,n
0.91308,0.69021,p
0.17613,0.41897,n
0.34165,0.48591,n
0.12544,0.97632,p
0.34189,0.53308,n
0.07789,0.56589,n
0.88887,0.02351,p
0.49849,0.56193,p
0.18546,0.52125,n
0.28125,0.39137,n
0.24728,0.35115,p
0.82931,0.79475,p
0.27638,0.57062,n
0.08234,0.51189,n
0.15890,0.54686,n
0.25639,0.61934,n
0.23743,0.47923,n
0.13085,0.61561,p
0.69200,0.83177,n
0.00443,0.66280,p
0.29934,0.39156,n
0.33714,0.16946,p
0.10444,0.46094,n
0.47997,0.45330,p
0.26617,0.49446,p
0.06275,0.45869,n
0.82035,0.56116,n
0.53024,0.59671,p
0.28174,0.48786,n
0.15551,0.64070,n
0.32582,0.49441,n
0.72608,0.84251,n
0.21462,0.59768,n
0.11121,0.39153,n
0.26274,0.54035,n
0.28791,0.13621,p
0.31556,0.42155,n
0.05905,0.68838,p
0.72106,0.12631,p
0.20346,0.51820,n
0.73072,0.95056,p
0.27277,0.47718,n
0.25361,0.40157,n
0.28988,0.41709,n
0.94721,0.66966,p
0.26078,0.00751,p
0.10383,0.42610,n
0.19503,0.50939,n
0.60450,0.30052,n
0.27908,0.51543,n
0.28485,0.45894,n
0.72811,0.05011,p
0.21570,0.43549,n
0.65094,0.57320,p
0.17898,0.45981,n
0.37174,0.59095,p
0.39994,0.55041,p
0.76642,0.67280,p
0.24548,0.59514,n
0.30633,0.44298,n
0.34754,0.31190,p
0.95840,0.33580,p
0.14617,0.43026,n
0.72706,0.95369,p
0.17368,0.98218,n
0.21129,0.45560,n
0.90914,0.70064,p
0.48000,0.27140,p
0.13235,0.38022,n
0.14898,0.37452,n
0.99252,0.57910,p
0.13370,0.68718,p
0.17062,0.40514,n
0.25303,0.47096,n
0.88122,0.54863,p
0.11015,0.41107,n
0.27949,0.40627,n
0.19358,0.20684,p
0.14323,0.55058,n
0.10989,0.50928,n
0.01867,0.28130,p
0.22866,0.51793,n
0.36950,0.39947,n
0.24305,0.46890,n
0.72468,0.16461,p
0.32691,0.49787,n
0.71237,0.11700,p
0.17277,0.42070,n
0.12350,0.48778,n
0.08381,0.56119,n
0.22239,0.37029,n
0.94860,0.14845,p
0.24403,0.56699,p
0.32000,0.48967,n
0.75080,0.27118,p
0.22671,0.41896,n
0.43347,0.29018,p
0.25253,0.43119,p
0.19707,0.47307,n
0.29741,0.58922,n
0.19047,0.58225,n
0.58199,0.32927,p
0.09808,0.86359,n
0.41422,0.19326,p
0.25344,0.06255,p
0.87564,0.79867,p
0.97441,0.85452,p
0.23140,0.37797,n
0.22304,0.60409,n
0.18783,0.35408,n
0.08769,0.51694,n
0.06739,0.76184,p
0.28027,0.42074,n
0.11738,0.56815,n
0.96417,0.76944,p
0.11133,0.45240,n
0.24266,0.42020,n
0.93186,0.50839,p
0.31323,0.58349,n
0.57942,0.92860,p
0.68787,0.05337,p
0.22085,0.59007,n
0.27596,0.76563,p
0.63156,0.53092,p
0.27864,0.16823,p
0.70220,0.35456,p
0.26683,0.63577,p
0.93038,0.39124,n
0.93314,0.42971,p
0.12414,0.37292,n
0.16439,0.63987,n
0.60963,0.25673,p
0.62449,0.62074,p
0.21218,0.26880,p
0.50417,0.34289,p
0.70189,0.19153,p
0.42566,0.38015,p
0.22897,0.42546,n
0.26733,0.49129,n
0.65839,0.14245,p
0.23262,0.92288,p
0.62395,0.83742,p
0.09942,0.85321,p
0.69432,0.17768,n
0.36634,0.02872,p
0.50025,0.12321,p
0.18071,0.46793,n
0.74940,0.98197,p
0.09351,0.52658,n
0.12593,0.90471,p
0.18994,0.45658,n
0.62573,0.19559,p
0.98488,0.31685,p
0.12957,0.37171,n
0.82497,0.51689,p
0.77961,0.58598,p
0.81560,0.26590,p
0.25018,0.51064,n
0.30928,0.02986,p
0.96468,0.97250,p
0.18639,0.38267,n
0.34686,0.51611,n
0.13997,0.64668,p
0.34432,0.46623,n
0.12157,0.60585,n
0.27892,0.80561,p
0.82286,0.55051,p
0.07756,0.08862,n
0.09007,0.44712,n
0.20294,0.63052,n
0.28946,0.42985,n
0.33284,0.48305,n
0.15189,0.38056,n
0.30725,0.60283,n
0.67913,0.80353,p
0.19593,0.58718,n
0.19787,0.64760,n
0.14535,0.39961,n
0.10925,0.41463,p
0.79643,0.86951,p
0.63282,0.68893,p
0.27192,0.75689,p
0.25466,0.36804,p
0.96860,0.84960,p
0.79204,0.39461,p
0.41535,0.77225,p
0.96405,0.81060,p
0.91765,0.97682,p
0.30749,0.18153,p
0.10762,0.74615,p
0.23381,0.50202,n
0.28515,0.12025,p
0.17591,0.55864,n
0.22794,0.92025,p
0.30647,0.46622,n
0.09103,0.48176,n
0.25215,0.58808,n
0.21645,0.73557,p
0.16291,0.55055,n
0.14269,0.67483,n
0.35930,0.97118,p
0.22530,0.51892,n
0.02016,0.47194,p
0.21972,0.61372,n
0.40087,0.66548,p
0.93389,0.92418,p
0.33388,0.66767,p
0.41160,0.60819,p
0.12085,0.60516,n
0.60980,0.14145,p
0.05678,0.45328,n
0.28100,0.46133,n
0.10322,0.53954,n
0.61635,0.30193,p
0.27325,0.51111,n
0.11658,0.44528,p
0.30235,0.51486,n
0.27453,0.55349,n
0.11681,0.48609,n
0.19864,0.44773,n
0.16313,0.31421,p
0.23357,0.74047,p
0.91348,0.89725,p
0.43733,0.01061,n
0.12613,0.62465,n
0.59163,0.06251,p
0.18230,0.59263,n
0.62919,0.64353,p
0.29517,0.43288,n
0.23604,0.48263,n
0.33814,0.53120,n
0.26835,0.83634,p
0.28926,0.55749,n
0.39682,0.32297,n
0.30700,0.19516,p
0.15467,0.45604,n
0.74512,0.10563,p
0.04317,0.85249,p
0.71582,0.16521,p
0.28496,0.45551,n
0.49697,0.43384,p
0.57394,0.88936,p
0.74759,0.41623,p
0.13974,0.40223,n
0.61891,0.97271,p
0.36405,0.94659,p
0.24377,0.47691,n
0.93555,0.22774,p
0.12791,0.72681,p
0.43806,0.49857,p
0.16577,0.44010,n
0.19523,0.50511,n
0.09542,0.50778,n
0.16966,0.55821,p
0.48406,0.21293,p
0.07781,0.53297,n
0.13551,0.39039,n
0.14868,0.91002,p
0.15852,0.50044,p
0.95564,0.23395,p
0.19350,0.49351,n
0.99443,0.07602,p
0.14952,0.59767,p
0.16422,0.26329,p
0.57732,0.54847,p
0.24876,0.50025,n
0.32383,0.52025,n
0.29542,0.48827,n
0.24572,0.43501,n
0.85715,0.35070,p
0.72172,0.97164,p
0.03456,0.23394,p
0.33907,0.50987,n
0.22443,0.45216,n
0.26746,0.44178,n
0.42251,0.07145,p
0.32511,0.54031,n
0.02256,0.14778,p
0.73790,0.00809,p
0.22672,0.22292,p
0.08077,0.48966,n
0.06898,0.54166,n
0.56682,0.25525,p
0.33133,0.08432,p
0.11048,0.71437,n
0.35457,0.13583,p
0.10223,0.54427,n
0.39969,0.25160,p
0.87447,0.77180,p
0.12122,0.78465,p
0.46712,0.47098,p
0.57005,0.22628,p
0.23943,0.14614,p
0.26095,0.55572,n
0.64785,0.17575,p
0.61951,0.73314,p
0.09258,0.45954,n
0.08598,0.55262,n
0.92806,0.22028,p
0.14482,0.36205,n
0.92653,0.29171,p
0.23567,0.44564,n
0.69854,0.99628,p
0.26815,0.54730,p
0.24398,0.45182,n
0.09021,0.66898,p
0.14422,0.46491,n
0.13681,0.54341,n
0.20293,0.52532,n
0.36221,0.03031,p
0.32359,0.29342,p
0.26134,0.54615,n
0.41613,0.60398,p
0.32767,0.42353,n
0.08578,0.58815,n
0.63859,0.40393,p
0.22827,0.53493,n
0.15626,0.42355,n
0.21853,0.97546,p
0.10888,0.90402,p
0.15868,0.25213,n
0.21947,0.45276,n
0.51522,0.24928,p
0.89726,0.61775,p
0.25916,0.46613,n
0.14138,0.50692,p
0.10177,0.47485,n
0.50422,0.78064,p
0.38362,0.59420,p
0.41650,0.79705,p
0.30540,0.55443,n
0.18175,0.86936,p
0.08290,0.51309,n
0.17996,0.47191,n
0.17458,0.44851,n
0.38825,0.67566,p
0.13728,0.77000,p
0.09033,0.41423,n
0.27681,0.41256,n
0.29033,0.52529,n
0.18457,0.44413,n
0.06858,0.60641,p
0.15628,0.43574,p
0.24254,0.48503,n
0.27271,0.58106,p
0.17578,0.50169,n
0.19892,0.61457,n
0.21793,0.43798,n
0.21427,0.36926,n
0.25639,0.50308,p
0.14412,0.62844,n
0.30666,0.63208,p
0.00063,0.29508,p
0.19375,0.23628,p
0.84646,0.63600,n
0.80292,0.07854,p
0.12200,0.56426,n
0.43221,0.66620,p
0.67636,0.62128,p
0.28231,0.41319,n
0.11604,0.41772,n
0.67643,0.66938,p
0.07413,0.46526,n
0.22147,0.84276,p
0.09537,0.53462,n
0.82357,0.74380,p
0.00691,0.85995,p
0.73693,0.44044,p
0.31735,0.56669,n
0.01388,0.78528,p
0.02450,0.91498,p
0.62916,0.11190,p
0.18107,0.60552,n
0.81378,0.18284,p
0.91795,0.24733,p
0.55036,0.50666,p
0.80201,0.03520,p
0.33382,0.43400,n
0.22100,0.42103,n
0.20972,0.56638,n
0.28488,0.53785,n
0.19957,0.61343,n
0.18793,0.40915,n
0.18678,0.35710,n
0.22905,0.47119,n
0.32910,0.58899,p
0.32644,0.49531,n
0.02367,0.85599,p
0.28024,0.54371,n
0.92193,0.16097,p
0.20719,0.59836,n
0.29129,0.45897,n
0.36151,0.41462,p
0.14515,0.63746,n
0.12615,0.52279,n
0.20405,0.58532,n
0.13531,0.43285,n
0.94800,0.18636,n
0.70779,0.08569,p
0.18258,0.62534,n
0.17083,0.38134,n
0.37305,0.54961,p
0.21041,0.51484,n
0.25218,0.37242,p
0.34225,0.47001,n
0.31706,0.49346,n
0.55366,0.63936,p
0.23660,0.61299,p
0.12618,0.06065,p
0.50226,0.40922,p
0.06432,0.49590,n
0.45448,0.16065,p
0.20634,0.51438,n
0.19075,0.51631,n
0.36072,0.07906,p
0.28670,0.63781,p
0.91493,0.27995,p
0.29102,0.12178,p
0.05856,0.49614,n
0.12398,0.43671,n
0.34626,0.49205,n
0.60193,0.77878,p
0.04867,0.07725,p
0.20826,0.37039,n
0.92621,0.42727,p
0.12160,0.61026,n
0.69246,0.81875,p
0.11530,0.61882,n
0.16098,0.03969,p
0.24479,0.63224,n
0.04592,0.90059,n
0.90166,0.94442,n
0.20042,0.34161,p
0.18138,0.44649,p
0.03136,0.77529,p
0.15470,0.54373,n
0.16513,0.50657,n
0.09820,0.39159,n
0.29444,0.31438,p
0.56144,0.87552,n
0.10932,0.42756,n
0.96203,0.13979,p
0.31790,0.58595,n
0.07968,0.50840,n
0.15175,0.62119,n
0.26000,0.43112,p
0.06653,0.16924,p
0.11223,0.49225,n
0.21866,0.43575,n
0.26279,0.46326,n
0.31393,0.44433,n
0.27778,0.38679,n
0.38849,0.43234,p
0.11718,0.61540,n
0.17797,0.60740,n
0.23422,0.64582,n
0.12334,0.49899,n
